Date,Open,High,Low,Close,Adj Close,Volume
2016-12-05,24.440001,26.330000,24.270000,26.020000,21.160345,12194500
2016-12-12,26.059999,26.850000,25.100000,25.420000,20.672401,12266900
2016-12-19,25.410000,26.540001,25.040001,25.410000,20.664272,8501900
2016-12-26,25.410000,26.000000,25.080000,25.260000,20.542288,6774800
2017-01-02,25.440001,26.049999,24.500000,24.520000,19.940496,9557000
2017-01-09,24.600000,25.129999,22.270000,22.730000,18.484806,23900300
2017-01-16,22.740000,23.750000,22.680000,23.580000,19.176052,11732800
2017-01-23,23.670000,24.690001,23.450001,24.309999,19.769714,12754300
2017-01-30,24.120001,24.900000,23.850000,24.740000,20.119406,8975600
2017-02-06,24.740000,25.750000,24.510000,25.660000,20.867580,8281900
2017-02-13,25.750000,26.080000,25.250000,25.570000,20.794392,8197700
2017-02-20,25.840000,26.500000,25.450001,26.280001,21.371788,8551900
2017-02-27,26.209999,26.680000,23.570000,25.280001,20.558552,17704000
2017-03-06,25.280001,25.299999,24.420000,25.180000,20.477230,12418700
2017-03-13,24.770000,24.799999,24.000000,24.639999,20.347363,17249000
2017-03-20,24.660000,24.840000,20.660000,20.700001,17.093767,29615500
2017-03-27,20.330000,22.740000,20.240000,22.549999,18.621471,19655400
2017-04-03,22.520000,22.620001,21.580000,21.660000,17.886522,14165700
2017-04-10,21.600000,22.440001,21.559999,22.379999,18.481087,10610400
2017-04-17,22.450001,23.430000,22.400000,23.190001,19.149975,10894100
2017-04-24,23.400000,23.980000,22.469999,22.690001,18.737082,12444300
2017-05-01,22.770000,24.139999,22.559999,24.000000,19.818859,10294900
2017-05-08,24.000000,25.309999,23.780001,24.030001,19.843636,11443000
2017-05-15,24.139999,24.680000,23.520000,24.219999,20.000530,10799600
2017-05-22,24.350000,24.600000,21.250000,22.219999,18.348959,32489300
2017-05-29,22.180000,22.959999,21.889999,22.670000,18.720564,17127900
2017-06-05,22.250000,22.570000,21.299999,22.010000,18.175545,13790400
2017-06-12,21.940001,22.170000,20.500000,20.590000,17.292799,13685500
2017-06-19,20.650000,20.969999,20.260000,20.650000,17.343189,12083000
2017-06-26,20.670000,21.799999,20.660000,21.610001,18.149458,10100100
2017-07-03,21.770000,22.000000,20.860001,20.910000,17.561554,7457800
2017-07-10,20.889999,21.430000,20.790001,21.020000,17.653938,6880500
2017-07-17,21.030001,21.580000,20.719999,20.780001,17.452372,9236500
2017-07-24,20.700001,21.760000,20.650000,21.500000,18.057074,10532800
2017-07-31,21.549999,22.110001,21.139999,21.930000,18.418215,7728600
2017-08-07,21.940001,22.370001,21.070000,21.760000,18.275438,7344200
2017-08-14,21.950001,21.990000,20.780001,21.219999,17.821911,11924800
2017-08-21,21.160000,22.120001,18.719999,19.400000,16.293358,31275100
2017-08-28,19.410000,19.700001,18.469999,18.670000,15.680258,17080100
2017-09-04,18.690001,19.350000,18.559999,19.150000,16.083391,10589000
2017-09-11,19.209999,20.440001,19.129999,20.290001,17.382374,11734600
2017-09-18,20.389999,20.629999,19.860001,20.010000,17.142498,7087600
2017-09-25,20.030001,20.969999,20.010000,20.660000,17.699350,8623900
2017-10-02,20.650000,20.680000,20.020000,20.020000,17.151066,6931600
2017-10-09,20.070000,20.290001,19.320000,19.709999,16.885490,8740900
2017-10-16,19.690001,20.320000,19.200001,20.129999,17.245300,7639800
2017-10-23,20.139999,20.549999,18.920000,19.340000,16.568512,10355500
2017-10-30,19.430000,19.469999,18.100000,18.100000,15.506207,11859600
2017-11-06,18.070000,18.209999,16.219999,16.430000,14.075524,16774100
2017-11-13,16.430000,16.840000,15.850000,16.309999,13.972720,19763600
2017-11-20,16.400000,18.700001,16.030001,17.420000,14.923653,39765700
2017-11-27,17.590000,19.690001,17.590000,18.770000,16.080194,27064100
2017-12-04,19.040001,19.860001,18.610001,19.200001,16.775141,16291900
2017-12-11,19.280001,19.360001,18.170000,18.340000,16.023752,15965300
2017-12-18,18.450001,18.799999,18.010000,18.290001,15.980066,12712100
2017-12-25,18.290001,19.180000,17.940001,17.950001,15.683008,9075100
2018-01-01,17.959999,18.730000,17.780001,18.680000,16.320812,12422200
2018-01-08,18.799999,20.309999,17.629999,17.760000,15.517005,31002700
2018-01-15,18.000000,18.280001,17.040001,18.129999,15.840275,19571900
2018-01-22,18.219999,18.270000,16.610001,17.059999,14.905409,18987800
2018-01-29,17.049999,17.270000,16.219999,16.230000,14.180235,13980500
2018-02-05,16.139999,16.670000,15.100000,16.170000,14.127811,23434400
2018-02-12,16.290001,16.969999,15.490000,16.400000,14.328764,13080800
2018-02-19,16.299999,16.320000,15.570000,15.970000,13.953071,10553500
2018-02-26,16.000000,16.590000,15.380000,15.930000,13.918124,18668600
2018-03-05,15.870000,16.170000,15.480000,15.850000,14.185771,16837400
2018-03-12,15.850000,16.010000,15.260000,15.420000,13.800920,16239200
2018-03-19,15.240000,15.410000,13.490000,13.500000,12.082519,20925000
2018-03-26,13.700000,14.310000,12.200000,12.620000,11.294917,42592400
2018-04-02,12.510000,13.660000,12.500000,13.430000,12.019869,32639900
2018-04-09,13.510000,13.980000,13.430000,13.610000,12.180967,22079300
2018-04-16,13.730000,14.180000,12.810000,12.880000,11.527617,19798100
2018-04-23,12.900000,13.910000,12.900000,13.860000,12.404718,16666200
2018-04-30,13.970000,14.000000,12.740000,13.000000,11.635018,18737900
2018-05-07,13.020000,13.200000,12.470000,12.710000,11.375467,19336300
2018-05-14,12.690000,13.880000,12.260000,12.460000,11.151717,29585000
2018-05-21,12.520000,12.910000,12.440000,12.670000,11.339667,18289200
2018-05-28,12.580000,13.720000,12.550000,13.720000,12.279419,41545200
2018-06-04,13.790000,14.690000,13.440000,14.530000,13.004370,26386200
2018-06-11,14.150000,14.370000,12.700000,13.960000,12.494220,37600900
2018-06-18,13.950000,15.980000,13.370000,15.520000,14.263451,52234000
2018-06-25,15.410000,15.720000,14.490000,14.570000,13.390365,12944200
2018-07-02,14.590000,15.230000,14.000000,15.150000,13.923406,13785500
2018-07-09,15.570000,15.630000,14.460000,15.280000,14.042882,13382000
2018-07-16,15.270000,15.420000,14.320000,15.080000,13.859074,10777600
2018-07-23,15.050000,15.090000,14.250000,14.830000,13.629315,9825100
2018-07-30,14.880000,14.980000,14.400000,14.850000,13.647696,11501300
2018-08-06,14.880000,15.600000,14.740000,15.320000,14.079641,10966400
2018-08-13,15.350000,15.570000,14.990000,15.330000,14.088833,9504900
2018-08-20,15.400000,17.270000,15.350000,16.549999,15.210056,23514800
2018-08-27,16.469999,16.500000,13.180000,13.270000,12.195617,33273900
2018-09-03,13.170000,16.530001,13.080000,16.129999,14.824061,36980400
2018-09-10,16.160000,17.040001,15.870000,16.790001,15.430627,15609400
2018-09-17,16.709999,16.860001,16.350000,16.520000,15.182487,10462000
2018-09-24,16.420000,16.420000,15.190000,15.270000,14.358665,12091500
2018-10-01,15.280000,15.540000,14.580000,14.680000,13.803876,12796900
2018-10-08,14.710000,15.450000,14.650000,14.800000,13.916715,10652000
2018-10-15,14.810000,15.480000,14.470000,14.730000,13.850892,10122800
2018-10-22,14.820000,15.600000,13.640000,13.710000,12.891767,11727100
2018-10-29,13.840000,15.760000,13.770000,15.610000,14.678372,11421800
2018-11-05,15.550000,15.560000,14.320000,14.640000,13.766264,9554700
2018-11-12,14.660000,14.780000,12.450000,12.790000,12.026674,16891100
2018-11-19,12.840000,14.500000,12.140000,13.500000,12.694300,24658400
2018-11-26,13.990000,15.220000,12.800000,13.660000,12.844751,29048200
2018-12-03,13.820000,14.110000,13.240000,13.680000,12.863557,14354900
2018-12-10,13.380000,13.530000,12.670000,12.760000,11.998465,11050000
2018-12-17,12.660000,13.100000,11.770000,11.960000,11.567530,14370700
2018-12-24,11.970000,12.490000,11.560000,12.280000,11.877028,7593600
2018-12-31,12.330000,15.290000,12.310000,15.240000,14.739896,18580600
2019-01-07,15.110000,16.389999,14.940000,15.850000,15.329879,17040900
2019-01-14,15.840000,16.900000,15.190000,15.930000,15.407254,18121900
2019-01-21,15.810000,16.059999,15.130000,15.900000,15.378238,8222800
2019-01-28,15.740000,15.790000,11.100000,11.240000,10.871157,51533200
2019-02-04,11.240000,11.810000,11.000000,11.350000,10.977548,15844500
2019-02-11,11.380000,11.750000,11.160000,11.430000,11.054922,11409700
2019-02-18,11.460000,11.470000,11.010000,11.370000,10.996891,12004800
2019-02-25,11.380000,12.010000,11.380000,11.750000,11.364421,13871200
2019-03-04,11.790000,12.100000,10.750000,10.970000,10.610018,19062400
2019-03-11,10.980000,11.640000,10.890000,11.060000,10.697064,13437100
2019-03-18,11.090000,11.240000,10.350000,10.450000,10.450000,16139300
2019-03-25,10.460000,10.540000,10.070000,10.160000,10.160000,16668800
2019-04-01,10.290000,10.420000,8.820000,9.860000,9.860000,53345200
2019-04-08,9.790000,10.080000,9.290000,9.320000,9.320000,17660400
2019-04-15,9.270000,9.350000,8.740000,8.770000,8.770000,17982700
2019-04-22,8.750000,9.060000,8.530000,8.890000,8.890000,19770900
2019-04-29,8.890000,8.990000,8.470000,8.970000,8.970000,14591200
2019-05-06,8.850000,8.920000,8.360000,8.480000,8.480000,11701200
2019-05-13,8.330000,8.840000,8.170000,8.610000,8.610000,11627900
2019-05-20,8.460000,8.520000,7.670000,7.820000,7.820000,21718400
2019-05-27,7.850000,7.990000,7.320000,7.580000,7.580000,13538800
2019-06-03,7.580000,7.850000,4.710000,5.020000,5.020000,79162700
2019-06-10,5.370000,5.850000,5.290000,5.630000,5.630000,48410000
2019-06-17,5.630000,5.830000,5.310000,5.420000,5.420000,23618300
2019-06-24,5.410000,5.590000,5.280000,5.470000,5.470000,19112900
2019-07-01,5.530000,5.640000,5.270000,5.520000,5.520000,25411000
2019-07-08,5.500000,5.550000,4.730000,4.910000,4.910000,50338300
2019-07-15,4.870000,4.890000,4.120000,4.320000,4.320000,36213700
2019-07-22,4.330000,4.400000,3.960000,4.010000,4.010000,28211800
2019-07-29,4.020000,4.180000,3.750000,3.780000,3.780000,23998600
2019-08-05,3.720000,3.910000,3.580000,3.590000,3.590000,22081400
2019-08-12,3.580000,3.760000,3.150000,3.320000,3.320000,22283100
2019-08-19,3.370000,4.250000,3.280000,3.650000,3.650000,50896600
2019-08-26,3.720000,4.360000,3.650000,3.970000,3.970000,46457700
2019-09-02,3.970000,4.360000,3.660000,4.310000,4.310000,26865000
2019-09-09,4.350000,5.100000,3.970000,4.410000,4.410000,81813900
2019-09-16,4.300000,4.800000,4.130000,4.700000,4.700000,42427600
2019-09-23,4.680000,5.550000,4.610000,5.340000,5.340000,49365600
2019-09-30,5.430000,5.820000,5.230000,5.550000,5.550000,32226900
2019-10-07,5.480000,5.580000,4.960000,5.370000,5.370000,25924700
2019-10-14,5.320000,6.050000,5.220000,5.940000,5.940000,22297200
2019-10-21,5.980000,6.620000,5.820000,6.350000,6.350000,18771100
2019-10-28,6.380000,6.490000,5.310000,5.840000,5.840000,20082000
2019-11-04,5.900000,6.320000,5.770000,6.090000,6.090000,16270400
2019-11-11,6.050000,6.110000,5.770000,5.880000,5.880000,10352100
2019-11-18,5.850000,5.850000,5.350000,5.660000,5.660000,15300200
2019-11-25,5.670000,6.390000,5.630000,6.340000,6.340000,9792600
2019-12-02,6.350000,6.680000,5.930000,6.680000,6.680000,16286600
2019-12-09,6.650000,6.920000,5.180000,5.450000,5.450000,47189600
2019-12-16,5.390000,6.270000,5.390000,5.990000,5.990000,23749000
2019-12-23,6.050000,6.070000,5.250000,5.900000,5.900000,24983900
2019-12-30,5.880000,6.470000,5.760000,5.880000,5.880000,16802200
2020-01-06,5.800000,5.910000,5.380000,5.430000,5.430000,19676600
2020-01-13,5.430000,5.610000,4.510000,4.750000,4.750000,29474800
2020-01-20,4.750000,4.750000,4.250000,4.320000,4.320000,12203400
2020-01-27,4.200000,4.350000,3.830000,3.840000,3.840000,11718200
2020-02-03,3.880000,4.410000,3.770000,3.810000,3.810000,12483000
2020-02-10,3.850000,4.510000,3.740000,4.020000,4.020000,14677000
2020-02-17,4.010000,4.300000,3.920000,4.040000,4.040000,7318700
2020-02-24,3.900000,3.930000,3.180000,3.600000,3.600000,21310700
2020-03-02,3.600000,4.070000,3.390000,3.920000,3.920000,17444700
2020-03-09,3.590000,4.650000,3.480000,4.590000,4.590000,22919900
2020-03-16,3.930000,4.650000,3.500000,3.760000,3.760000,24842300
2020-03-23,3.580000,5.090000,3.500000,4.220000,4.220000,29618000
2020-03-30,4.220000,4.270000,2.570000,2.800000,2.800000,18114900
2020-04-06,2.860000,4.250000,2.830000,3.890000,3.890000,14970500
2020-04-13,4.250000,6.470000,4.160000,4.880000,4.880000,36876100
2020-04-20,4.850000,5.900000,4.580000,4.770000,4.770000,17407000
2020-04-27,4.850000,6.180000,4.810000,6.050000,6.050000,22023800
2020-05-04,5.840000,5.930000,4.650000,4.980000,4.980000,14397000
2020-05-11,4.920000,4.960000,3.960000,4.220000,4.220000,11166800
2020-05-18,4.400000,4.750000,4.130000,4.180000,4.180000,11100300
2020-05-25,4.340000,4.760000,4.050000,4.060000,4.060000,12837900
2020-06-01,4.120000,4.720000,4.020000,4.140000,4.140000,17807100
2020-06-08,4.280000,5.530000,4.180000,4.720000,4.720000,39427700
2020-06-15,4.500000,5.080000,4.420000,4.880000,4.880000,21414200
2020-06-22,4.790000,4.990000,4.270000,4.350000,4.350000,15612500
2020-06-29,4.350000,4.520000,4.200000,4.290000,4.290000,10211500
2020-07-06,4.310000,4.380000,4.030000,4.340000,4.340000,10053700
2020-07-13,4.350000,4.550000,3.940000,3.960000,3.960000,12347900
2020-07-20,3.950000,4.310000,3.770000,4.030000,4.030000,14715600
2020-07-27,4.020000,4.230000,3.920000,4.010000,4.010000,14185600
2020-08-03,4.030000,4.760000,4.000000,4.160000,4.160000,23040600
2020-08-10,4.200000,4.830000,4.180000,4.750000,4.750000,16360900
2020-08-17,4.780000,5.600000,4.430000,5.030000,5.030000,21901800
2020-08-24,5.100000,5.570000,4.560000,5.390000,5.390000,17985100
2020-08-31,5.770000,8.450000,5.690000,7.650000,7.650000,96152200
2020-09-07,7.550000,8.280000,5.870000,6.090000,6.090000,40504200
2020-09-14,6.800000,9.770000,6.430000,9.470000,9.470000,69553000
2020-09-21,9.350000,11.170000,8.380000,10.020000,10.020000,68497500
2020-09-28,10.160000,10.760000,9.300000,9.390000,9.390000,26975500
2020-10-05,9.440000,14.800000,9.100000,12.020000,12.020000,164255400
2020-10-12,11.660000,15.100000,11.400000,13.310000,13.310000,96143200
2020-10-19,13.440000,15.870000,13.380000,15.000000,15.000000,47854500
2020-10-26,14.930000,15.450000,10.360000,10.470000,10.470000,42708600
2020-11-02,10.820000,12.170000,10.500000,11.860000,11.860000,28712800
2020-11-09,12.760000,12.930000,10.830000,11.010000,11.010000,22842700
2020-11-16,11.160000,13.460000,10.720000,12.710000,12.710000,39805200
2020-11-23,12.900000,16.740000,12.670000,16.080000,16.080000,38146600
2020-11-30,18.170000,19.420000,15.380000,16.900000,16.900000,67788500
2020-12-07,17.000000,17.500000,13.020000,13.310000,13.310000,62920200
2020-12-14,13.340000,16.299999,12.140000,15.630000,15.630000,48875700
2020-12-21,15.810000,22.350000,15.280000,20.150000,20.150000,72621300
2020-12-28,21.309999,21.969999,18.559999,18.840000,18.840000,31064400
2021-01-04,19.000000,19.450001,17.080000,17.690001,17.690001,33651500
2021-01-11,19.410000,43.060001,19.010000,35.500000,35.500000,307054200
2021-01-18,41.549999,76.760002,36.060001,65.010002,65.010002,361568500
2021-01-25,96.730003,483.000000,61.130001,325.000000,325.000000,559240600
2021-02-01,316.559998,322.000000,51.090000,63.770000,63.770000,302036100
2021-02-08,72.410004,72.660004,46.520000,52.400002,52.400002,116615400
2021-02-15,52.660000,53.500000,38.500000,40.590000,40.590000,56180600
2021-02-22,46.689999,184.679993,40.000000,101.739998,101.739998,352655900
2021-03-01,104.540001,151.529999,99.970001,137.740005,137.740005,166191500
2021-03-08,154.889999,348.500000,146.100006,264.500000,264.500000,228393900
2021-03-15,277.519989,283.000000,172.350006,200.270004,200.270004,112447100
2021-03-22,205.259995,218.929993,116.900002,181.000000,181.000000,137061500
2021-03-29,180.750000,204.300003,173.509995,191.449997,191.449997,44865200
2021-04-05,171.000000,195.000000,153.000000,158.360001,158.360001,44566900
2021-04-12,158.110001,174.089996,132.000000,154.690002,154.690002,57700100
2021-04-19,171.800003,175.199997,144.699997,151.179993,151.179993,27366500
2021-04-26,150.979996,188.000000,148.759995,173.589996,173.589996,33447600
2021-05-03,177.490005,177.490005,151.800003,161.110001,161.110001,17951300
2021-05-10,161.309998,169.949997,136.500000,159.919998,159.919998,25389800
2021-05-17,159.850006,189.199997,159.000000,176.789993,176.789993,26159600
2021-05-24,175.850006,268.799988,173.350006,222.000000,222.000000,67949400
2021-05-31,233.479996,294.000000,227.070007,248.360001,248.360001,37282300
2021-06-07,258.000000,344.660004,206.130005,233.339996,233.339996,75480900
2021-06-14,236.500000,238.009995,208.000000,213.820007,213.820007,28928200
2021-06-21,216.949997,227.449997,197.000000,209.509995,209.509995,33431500
2021-06-28,211.250000,224.449997,196.500000,202.830002,202.830002,15240200
2021-07-05,204.000000,204.770004,177.559998,191.229996,191.229996,11448000
2021-07-12,191.419998,197.750000,158.009995,169.039993,169.039993,15534500
2021-07-19,163.300003,195.509995,161.220001,180.360001,180.360001,10496400
2021-07-26,180.360001,186.039993,158.869995,161.119995,161.119995,11189700
2021-08-02,162.000000,163.589996,145.220001,151.770004,151.770004,23137200
2021-08-09,151.800003,166.899994,150.660004,162.520004,162.520004,7148400
2021-08-16,161.000000,169.880005,150.779999,159.300003,159.300003,6548500
2021-08-23,162.380005,227.000000,159.550003,204.949997,204.949997,38319800
2021-08-30,205.000000,231.440002,198.839996,202.750000,202.750000,15848700
2021-09-06,206.250000,209.899994,178.000000,190.410004,190.410004,18218400
2021-09-13,193.750000,216.550003,191.500000,204.970001,204.970001,15790200
2021-09-20,200.000000,202.850006,184.110001,185.160004,185.160004,12200300
2021-09-27,185.919998,192.050003,166.789993,176.910004,176.910004,9862300
2021-10-04,175.949997,176.949997,165.809998,172.679993,172.679993,5688200
2021-10-11,173.000000,190.199997,173.000000,183.279999,183.279999,8718100
2021-10-18,182.940002,192.179993,167.800003,169.800003,169.800003,11139900
2021-10-25,169.419998,185.750000,167.259995,183.509995,183.509995,8712300
2021-11-01,182.529999,255.690002,182.050003,213.250000,213.250000,24809200
2021-11-08,212.500000,225.039993,196.500000,202.100006,202.100006,7318700
2021-11-15,203.860001,229.389999,201.690002,228.800003,228.800003,8072300
2021-11-22,230.460007,252.199997,199.199997,199.720001,199.720001,10261300
2021-11-29,204.000000,207.910004,159.050003,172.389999,172.389999,11364200
2021-12-06,166.000000,181.979996,148.000000,159.009995,159.009995,16415200
2021-12-13,160.330002,160.889999,129.500000,155.639999,155.639999,21235800
2021-12-20,153.190002,160.250000,146.020004,152.139999,152.139999,5361500
2021-12-27,152.000000,160.000000,140.000000,148.389999,148.389999,7938000
2022-01-03,149.229996,160.309998,121.139999,140.619995,140.619995,24813500
2022-01-10,134.990005,136.800003,112.019997,116.650002,116.650002,15741500
2022-01-17,113.110001,115.199997,92.720001,106.360001,106.360001,14609300
2022-01-24,99.019997,119.000000,86.290001,97.910004,97.910004,25935400
2022-01-31,97.870003,116.650002,95.080002,102.339996,102.339996,14822000
2022-02-07,102.989998,105.379997,98.769997,102.339996,102.339996,1750200
